customer_id,signup_date,city_tier,acq_channel,gender,age,last_order_date,days_since_last_order,churn_label,reference_date
2307,2025-04-21,Tier-2,Referral,F,18,2025-08-14,0.0,0,2025-08-14
2308,2024-08-22,Tier-2,Organic,F,26,2025-07-06,39.0,0,2025-08-14
2309,2024-06-26,Tier-2,Referral,F,24,2025-05-24,82.0,1,2025-08-14
2310,2024-12-03,Tier-2,Organic,M,23,2025-07-20,25.0,0,2025-08-14
2311,2025-05-16,Tier-2,Referral,F,22,2025-07-31,14.0,0,2025-08-14
2312,2024-08-09,Tier-1,Organic,F,26,2025-04-16,120.0,1,2025-08-14
2313,2025-03-31,Tier-3,Ads,F,38,2025-08-02,12.0,0,2025-08-14
2314,2024-12-24,Tier-2,Organic,F,18,2025-03-26,141.0,1,2025-08-14
2315,2025-02-13,Tier-2,Organic,F,33,2025-07-30,15.0,0,2025-08-14
2316,2025-07-11,Tier-2,Organic,M,37,2025-08-14,0.0,0,2025-08-14
2317,2025-04-06,Tier-2,Organic,M,23,2025-06-03,72.0,1,2025-08-14
2318,2024-07-09,Tier-1,Referral,F,30,2024-11-02,285.0,1,2025-08-14
2319,2024-05-24,Tier-2,Ads,M,27,2024-07-11,399.0,1,2025-08-14
2320,2024-12-09,Tier-1,Organic,M,18,2025-07-07,38.0,0,2025-08-14
2321,2025-07-29,Tier-2,Social,F,35,2025-08-14,0.0,0,2025-08-14
2322,2024-06-05,Tier-1,Social,F,28,2025-04-26,110.0,1,2025-08-14
2323,2024-11-03,Tier-1,Social,F,24,2025-06-02,73.0,1,2025-08-14
2324,2024-05-07,Tier-3,Ads,M,18,2025-02-03,192.0,1,2025-08-14
2325,2024-01-24,Tier-2,Organic,F,31,2024-09-04,344.0,1,2025-08-14
2326,2024-05-04,Tier-1,Organic,F,28,2025-06-21,54.0,0,2025-08-14
2327,2024-06-23,Tier-3,Organic,M,31,2024-09-29,319.0,1,2025-08-14
2328,2024-04-10,Tier-1,Ads,M,31,2025-07-15,30.0,0,2025-08-14
2329,2024-02-20,Tier-1,Ads,F,22,2025-05-16,90.0,1,2025-08-14
2330,2024-09-14,Tier-1,Ads,M,18,2025-05-14,92.0,1,2025-08-14
2331,2024-06-16,Tier-3,Ads,M,27,2025-07-10,35.0,0,2025-08-14
2332,2024-04-14,Tier-2,Organic,M,26,2025-06-18,57.0,0,2025-08-14
2333,2025-08-03,Tier-1,Ads,F,29,2025-08-12,2.0,0,2025-08-14
2334,2024-02-04,Tier-1,Organic,F,37,2025-08-10,4.0,0,2025-08-14
2335,2025-03-03,Tier-2,Ads,F,27,2025-07-23,22.0,0,2025-08-14
2336,2024-12-04,Tier-2,Organic,M,32,2025-06-16,59.0,0,2025-08-14
2337,2024-06-01,Tier-3,Organic,F,30,2025-03-24,143.0,1,2025-08-14
2338,2025-05-20,Tier-2,Referral,F,18,2025-06-23,52.0,0,2025-08-14
2339,2024-03-20,Tier-2,Organic,F,19,2025-03-24,143.0,1,2025-08-14
2340,2024-01-31,Tier-3,Ads,M,35,2024-02-07,554.0,1,2025-08-14
2341,2024-08-12,Tier-2,Referral,M,22,NaT,9999.0,1,2025-08-14
2342,2024-07-27,Tier-2,Organic,F,30,2025-07-12,33.0,0,2025-08-14
2343,2024-06-28,Tier-1,Organic,M,21,2025-03-23,144.0,1,2025-08-14
2344,2025-02-22,Tier-2,Organic,M,32,2025-08-11,3.0,0,2025-08-14
2345,2025-05-11,Tier-3,Organic,F,29,2025-08-08,6.0,0,2025-08-14
2346,2024-10-31,Tier-1,Organic,M,26,2025-02-20,175.0,1,2025-08-14
2347,2024-11-09,Tier-2,Ads,M,32,2024-12-29,228.0,1,2025-08-14
2348,2024-11-29,Tier-2,Organic,F,29,2025-08-08,6.0,0,2025-08-14
2349,2024-03-04,Tier-1,Ads,F,23,2024-06-14,426.0,1,2025-08-14
2350,2024-11-03,Tier-1,Organic,M,28,2025-07-02,43.0,0,2025-08-14
2351,2024-02-09,Tier-1,Referral,M,32,2024-10-02,316.0,1,2025-08-14
2352,2024-08-30,Tier-2,Ads,F,35,2025-03-18,149.0,1,2025-08-14
2353,2024-12-26,Tier-2,Organic,F,27,2025-05-03,103.0,1,2025-08-14
2354,2024-09-01,Tier-2,Referral,M,39,2025-01-25,201.0,1,2025-08-14
2355,2024-05-24,Tier-1,Organic,F,23,2025-06-29,46.0,0,2025-08-14
2356,2025-07-21,Tier-2,Organic,M,18,2025-08-11,3.0,0,2025-08-14
2357,2024-01-30,Tier-1,Organic,F,18,2025-06-27,48.0,0,2025-08-14
2358,2025-03-03,Tier-2,Ads,M,27,2025-07-22,23.0,0,2025-08-14
2359,2025-01-16,Tier-2,Organic,M,28,2025-08-13,1.0,0,2025-08-14
2360,2025-03-28,Tier-2,Organic,F,28,2025-08-13,1.0,0,2025-08-14
2361,2024-06-29,Tier-3,Ads,F,23,2024-11-06,281.0,1,2025-08-14
2362,2025-05-12,Tier-1,Social,F,42,2025-08-14,0.0,0,2025-08-14
2363,2024-07-16,Tier-2,Ads,M,37,NaT,9999.0,1,2025-08-14
2364,2024-12-08,Tier-2,Organic,F,20,2025-06-29,46.0,0,2025-08-14
2365,2024-02-02,Tier-2,Social,F,27,2025-07-30,15.0,0,2025-08-14
2366,2024-11-29,Tier-2,Organic,F,28,2025-07-20,25.0,0,2025-08-14
2367,2024-08-21,Tier-3,Organic,F,32,2025-07-04,41.0,0,2025-08-14
2368,2025-07-01,Tier-2,Social,F,18,2025-08-13,1.0,0,2025-08-14
2369,2025-06-13,Tier-3,Ads,F,18,2025-07-05,40.0,0,2025-08-14
2370,2025-03-03,Tier-3,Organic,F,20,2025-07-07,38.0,0,2025-08-14
2371,2024-09-22,Tier-3,Ads,F,37,2025-05-31,75.0,1,2025-08-14
2372,2024-10-21,Tier-2,Referral,M,23,2025-06-15,60.0,0,2025-08-14
2373,2025-03-15,Tier-3,Organic,F,33,2025-07-22,23.0,0,2025-08-14
2374,2025-07-14,Tier-1,Organic,F,31,2025-08-12,2.0,0,2025-08-14
2375,2025-07-23,Tier-1,Organic,M,26,2025-08-14,0.0,0,2025-08-14
2376,2024-11-27,Tier-2,Ads,M,33,2025-06-20,55.0,0,2025-08-14
2377,2024-05-30,Tier-3,Ads,F,20,2025-08-04,10.0,0,2025-08-14
2378,2024-10-27,Tier-3,Organic,F,24,2024-12-31,226.0,1,2025-08-14
2379,2024-12-10,Tier-2,Ads,M,18,2025-07-21,24.0,0,2025-08-14
2380,2024-11-06,Tier-2,Ads,M,28,2025-04-02,134.0,1,2025-08-14
2381,2024-07-01,Tier-1,Organic,F,22,2025-08-07,7.0,0,2025-08-14
2382,2024-05-26,Tier-2,Ads,M,42,2025-01-15,211.0,1,2025-08-14
2383,2024-05-29,Tier-1,Ads,F,28,2025-07-28,17.0,0,2025-08-14
2384,2024-09-23,Tier-1,Organic,F,33,2025-07-26,19.0,0,2025-08-14
2385,2025-05-04,Tier-1,Social,M,32,2025-08-11,3.0,0,2025-08-14
2386,2024-05-10,Tier-3,Organic,F,27,2024-07-05,405.0,1,2025-08-14
2387,2024-05-26,Tier-2,Organic,F,34,2025-07-05,40.0,0,2025-08-14
2388,2025-01-09,Tier-1,Ads,F,28,2025-05-02,104.0,1,2025-08-14
2389,2025-04-29,Tier-2,Ads,M,31,2025-06-02,73.0,1,2025-08-14
2390,2025-05-18,Tier-3,Social,M,43,2025-05-30,76.0,1,2025-08-14
2391,2025-05-18,Tier-3,Organic,F,29,2025-08-14,0.0,0,2025-08-14
2392,2024-08-06,Tier-3,Organic,M,24,2025-08-08,6.0,0,2025-08-14
2393,2025-05-09,Tier-1,Ads,F,23,2025-08-11,3.0,0,2025-08-14
2394,2025-06-29,Tier-1,Referral,M,27,2025-08-07,7.0,0,2025-08-14
2395,2024-01-11,Tier-1,Organic,M,28,2025-04-23,113.0,1,2025-08-14
2396,2024-09-17,Tier-2,Referral,F,28,2025-07-23,22.0,0,2025-08-14
2397,2024-03-11,Tier-2,Organic,F,18,2025-05-19,87.0,1,2025-08-14
2398,2024-06-12,Tier-1,Organic,M,18,2025-07-10,35.0,0,2025-08-14
2399,2024-09-17,Tier-3,Organic,M,21,2025-05-26,80.0,1,2025-08-14
2400,2025-02-14,Tier-3,Social,F,28,2025-06-25,50.0,0,2025-08-14
2401,2025-02-19,Tier-2,Organic,M,28,2025-03-26,141.0,1,2025-08-14
2402,2024-12-10,Tier-2,Organic,M,30,2025-07-16,29.0,0,2025-08-14
2403,2024-08-21,Tier-2,Organic,F,30,2025-08-07,7.0,0,2025-08-14
2404,2024-01-15,Tier-2,Social,F,24,2025-05-22,84.0,1,2025-08-14
2405,2024-12-19,Tier-3,Ads,F,21,2025-08-14,0.0,0,2025-08-14
2406,2025-04-27,Tier-1,Social,M,31,2025-07-14,31.0,0,2025-08-14
2407,2025-03-13,Tier-2,Organic,F,29,2025-07-11,34.0,0,2025-08-14
2408,2024-01-20,Tier-1,Organic,F,20,2025-07-24,21.0,0,2025-08-14
2409,2025-04-16,Tier-2,Organic,F,32,2025-07-19,26.0,0,2025-08-14
2410,2024-06-10,Tier-2,Ads,F,34,2025-06-07,68.0,1,2025-08-14
2411,2024-02-03,Tier-1,Organic,M,33,2025-08-05,9.0,0,2025-08-14
2412,2024-04-24,Tier-1,Ads,F,34,NaT,9999.0,1,2025-08-14
2413,2025-03-05,Tier-1,Organic,M,23,2025-08-01,13.0,0,2025-08-14
2414,2024-01-21,Tier-2,Ads,F,33,NaT,9999.0,1,2025-08-14
2415,2024-06-15,Tier-2,Organic,M,26,2025-04-03,133.0,1,2025-08-14
2416,2024-10-22,Tier-3,Ads,F,41,2025-05-14,92.0,1,2025-08-14
2417,2024-06-20,Tier-2,Ads,F,33,2025-08-10,4.0,0,2025-08-14
2418,2024-06-12,Tier-1,Organic,M,30,2025-04-28,108.0,1,2025-08-14
2419,2024-08-04,Tier-2,Social,F,39,2025-07-27,18.0,0,2025-08-14
2420,2024-07-17,Tier-1,Referral,M,24,NaT,9999.0,1,2025-08-14
2421,2024-02-19,Tier-1,Organic,M,31,2025-02-05,190.0,1,2025-08-14
2422,2025-05-12,Tier-2,Ads,F,42,2025-06-25,50.0,0,2025-08-14
2423,2025-03-17,Tier-3,Organic,M,33,2025-07-05,40.0,0,2025-08-14
2424,2024-11-25,Tier-3,Ads,F,28,NaT,9999.0,1,2025-08-14
2425,2024-11-25,Tier-1,Organic,M,26,2025-08-06,8.0,0,2025-08-14
2426,2024-10-20,Tier-1,Organic,F,21,2025-01-05,221.0,1,2025-08-14
2427,2024-10-06,Tier-2,Referral,M,26,2025-08-03,11.0,0,2025-08-14
2428,2024-12-29,Tier-2,Organic,F,22,2025-08-11,3.0,0,2025-08-14
2429,2025-07-24,Tier-3,Organic,F,26,2025-08-14,0.0,0,2025-08-14
2430,2024-06-21,Tier-2,Ads,M,27,2025-02-27,168.0,1,2025-08-14
2431,2024-06-02,Tier-1,Ads,F,34,2025-06-18,57.0,0,2025-08-14
2432,2025-05-06,Tier-2,Organic,F,25,2025-08-11,3.0,0,2025-08-14
2433,2024-09-23,Tier-3,Ads,M,24,2025-07-19,26.0,0,2025-08-14
2434,2025-02-21,Tier-2,Organic,M,33,2025-08-11,3.0,0,2025-08-14
2435,2024-09-28,Tier-3,Referral,M,32,2025-05-25,81.0,1,2025-08-14
2436,2025-03-18,Tier-2,Ads,F,26,2025-06-16,59.0,0,2025-08-14
2437,2025-05-27,Tier-2,Referral,M,31,2025-07-31,14.0,0,2025-08-14
2438,2025-02-15,Tier-1,Organic,F,26,2025-04-26,110.0,1,2025-08-14
2439,2024-01-15,Tier-3,Referral,M,26,2024-10-09,309.0,1,2025-08-14
2440,2024-03-20,Tier-3,Ads,M,38,2024-06-16,424.0,1,2025-08-14
2441,2025-06-27,Tier-1,Referral,F,27,2025-07-07,38.0,0,2025-08-14
2442,2025-07-04,Tier-1,Referral,M,25,2025-07-15,30.0,0,2025-08-14
2443,2024-08-27,Tier-2,Ads,M,28,2025-05-27,79.0,1,2025-08-14
2444,2025-08-07,Tier-2,Organic,M,18,2025-08-14,0.0,0,2025-08-14
2445,2024-03-29,Tier-2,Referral,F,26,2024-10-05,313.0,1,2025-08-14
2446,2024-09-10,Tier-2,Organic,F,29,2025-05-07,99.0,1,2025-08-14
2447,2024-05-18,Tier-3,Organic,F,40,2025-05-12,94.0,1,2025-08-14
2448,2024-10-16,Tier-2,Referral,F,28,2025-07-07,38.0,0,2025-08-14
2449,2024-11-01,Tier-2,Organic,F,30,2025-04-15,121.0,1,2025-08-14
2450,2024-06-20,Tier-1,Organic,F,30,2024-12-28,229.0,1,2025-08-14
2451,2025-06-09,Tier-1,Ads,M,42,2025-08-08,6.0,0,2025-08-14
2452,2024-11-23,Tier-2,Referral,F,34,NaT,9999.0,1,2025-08-14
2453,2024-06-01,Tier-3,Referral,M,18,2025-02-01,194.0,1,2025-08-14
2454,2024-06-26,Tier-3,Ads,M,35,2024-12-08,249.0,1,2025-08-14
2455,2025-02-19,Tier-3,Organic,M,21,2025-07-19,26.0,0,2025-08-14
2456,2024-11-06,Tier-2,Ads,F,23,2025-01-08,218.0,1,2025-08-14
2457,2025-08-12,Tier-2,Ads,F,19,2025-08-13,1.0,0,2025-08-14
2458,2024-08-31,Tier-2,Organic,M,39,2025-01-20,206.0,1,2025-08-14
2459,2025-02-12,Tier-1,Social,M,35,2025-07-22,23.0,0,2025-08-14
2460,2024-08-07,Tier-2,Organic,M,35,2025-06-16,59.0,0,2025-08-14
2461,2025-03-11,Tier-1,Organic,M,34,2025-08-05,9.0,0,2025-08-14
2462,2024-07-02,Tier-1,Organic,F,32,2025-06-21,54.0,0,2025-08-14
2463,2024-05-03,Tier-2,Social,M,25,2025-04-20,116.0,1,2025-08-14
2464,2024-08-25,Tier-1,Organic,M,29,2025-05-16,90.0,1,2025-08-14
2465,2025-02-09,Tier-2,Organic,F,24,2025-04-26,110.0,1,2025-08-14
2466,2025-07-12,Tier-2,Referral,F,22,2025-08-11,3.0,0,2025-08-14
2467,2024-07-16,Tier-3,Organic,F,23,2025-07-05,40.0,0,2025-08-14
2468,2025-07-16,Tier-1,Organic,F,43,2025-08-13,1.0,0,2025-08-14
2469,2025-08-04,Tier-1,Organic,F,25,2025-08-14,0.0,0,2025-08-14
2470,2024-03-27,Tier-3,Organic,F,34,2025-05-09,97.0,1,2025-08-14
2471,2024-03-15,Tier-2,Organic,F,41,2025-03-24,143.0,1,2025-08-14
2472,2024-11-28,Tier-3,Ads,M,33,2025-03-12,155.0,1,2025-08-14
2473,2025-03-06,Tier-1,Organic,F,22,2025-08-12,2.0,0,2025-08-14
2474,2025-01-04,Tier-2,Ads,M,23,NaT,9999.0,1,2025-08-14
2475,2024-02-13,Tier-1,Social,M,28,2025-01-28,198.0,1,2025-08-14
2476,2024-10-23,Tier-2,Referral,F,42,2025-06-10,65.0,1,2025-08-14
2477,2025-04-10,Tier-3,Ads,F,37,NaT,9999.0,1,2025-08-14
2478,2024-09-06,Tier-2,Social,F,31,2025-07-21,24.0,0,2025-08-14
2479,2025-02-25,Tier-2,Social,M,26,2025-04-25,111.0,1,2025-08-14
2480,2025-04-17,Tier-1,Ads,F,30,2025-06-10,65.0,1,2025-08-14
2481,2024-09-29,Tier-3,Organic,F,29,2025-06-10,65.0,1,2025-08-14
2482,2024-06-21,Tier-2,Social,F,29,2025-04-26,110.0,1,2025-08-14
2483,2024-08-23,Tier-1,Referral,F,22,2024-09-05,343.0,1,2025-08-14
2484,2024-02-15,Tier-1,Organic,M,22,2025-01-15,211.0,1,2025-08-14
2485,2025-01-26,Tier-1,Social,F,30,2025-08-08,6.0,0,2025-08-14
2486,2024-08-20,Tier-1,Organic,M,20,2025-08-14,0.0,0,2025-08-14
2487,2025-02-20,Tier-3,Organic,F,23,2025-08-04,10.0,0,2025-08-14
2488,2024-09-22,Tier-2,Organic,F,28,2025-07-29,16.0,0,2025-08-14
2489,2024-07-08,Tier-2,Organic,F,30,2025-03-07,160.0,1,2025-08-14
2490,2024-07-01,Tier-2,Ads,M,35,2025-04-07,129.0,1,2025-08-14
2491,2024-12-22,Tier-2,Ads,F,19,NaT,9999.0,1,2025-08-14
2492,2024-05-18,Tier-1,Organic,F,19,2025-07-07,38.0,0,2025-08-14
2493,2025-06-30,Tier-1,Organic,M,36,2025-07-30,15.0,0,2025-08-14
2494,2025-05-19,Tier-1,Ads,F,38,2025-06-27,48.0,0,2025-08-14
2495,2025-04-26,Tier-2,Organic,M,21,2025-08-10,4.0,0,2025-08-14
2496,2024-12-17,Tier-2,Social,M,22,NaT,9999.0,1,2025-08-14
2497,2024-12-07,Tier-3,Ads,F,31,2025-01-02,224.0,1,2025-08-14
2498,2024-03-13,Tier-2,Ads,F,28,2025-03-24,143.0,1,2025-08-14
2499,2024-06-11,Tier-2,Organic,M,28,2025-05-10,96.0,1,2025-08-14
2500,2024-08-10,Tier-3,Social,F,22,2025-04-27,109.0,1,2025-08-14
2501,2024-07-03,Tier-2,Organic,M,32,2025-06-15,60.0,0,2025-08-14
2502,2024-04-04,Tier-2,Organic,M,26,2025-08-08,6.0,0,2025-08-14
2503,2024-11-04,Tier-2,Referral,F,26,2025-07-17,28.0,0,2025-08-14
2504,2024-05-27,Tier-3,Ads,M,20,2025-06-21,54.0,0,2025-08-14
2505,2024-11-14,Tier-2,Organic,F,33,2025-06-22,53.0,0,2025-08-14
2506,2024-06-27,Tier-2,Ads,F,25,2025-02-16,179.0,1,2025-08-14
2507,2024-10-17,Tier-2,Ads,M,27,2025-02-24,171.0,1,2025-08-14
2508,2025-05-11,Tier-2,Ads,M,35,2025-07-14,31.0,0,2025-08-14
2509,2024-10-27,Tier-3,Ads,M,21,2025-02-02,193.0,1,2025-08-14
2510,2024-06-09,Tier-2,Social,M,27,NaT,9999.0,1,2025-08-14
2511,2024-03-01,Tier-1,Social,F,18,2025-07-15,30.0,0,2025-08-14
2512,2024-03-12,Tier-2,Social,F,24,2024-10-22,296.0,1,2025-08-14
2513,2025-03-12,Tier-3,Ads,F,36,2025-06-24,51.0,0,2025-08-14
2514,2025-04-26,Tier-2,Organic,M,18,2025-08-08,6.0,0,2025-08-14
2515,2024-04-24,Tier-2,Ads,F,29,2025-05-31,75.0,1,2025-08-14
2516,2024-07-24,Tier-3,Ads,F,38,2025-03-19,148.0,1,2025-08-14
2517,2024-11-29,Tier-2,Organic,F,31,2025-04-26,110.0,1,2025-08-14
2518,2024-11-01,Tier-3,Ads,M,24,2025-05-23,83.0,1,2025-08-14
2519,2025-07-07,Tier-1,Ads,F,20,2025-08-12,2.0,0,2025-08-14
2520,2025-06-15,Tier-3,Social,F,18,2025-07-07,38.0,0,2025-08-14
2521,2025-08-02,Tier-1,Organic,F,38,2025-08-12,2.0,0,2025-08-14
2522,2024-05-14,Tier-3,Ads,M,25,2025-07-12,33.0,0,2025-08-14
2523,2025-07-31,Tier-3,Ads,M,18,2025-08-10,4.0,0,2025-08-14
2524,2024-05-30,Tier-2,Organic,F,21,2024-11-29,258.0,1,2025-08-14
2525,2025-07-01,Tier-3,Organic,M,20,2025-08-07,7.0,0,2025-08-14
2526,2024-05-19,Tier-2,Organic,F,24,NaT,9999.0,1,2025-08-14
2527,2025-02-10,Tier-1,Organic,M,43,2025-08-06,8.0,0,2025-08-14
2528,2025-05-04,Tier-2,Organic,M,33,2025-08-12,2.0,0,2025-08-14
2529,2024-07-23,Tier-2,Social,F,31,2024-12-22,235.0,1,2025-08-14
2530,2024-10-21,Tier-2,Organic,F,35,2025-08-07,7.0,0,2025-08-14
2531,2025-08-04,Tier-1,Referral,M,39,2025-08-07,7.0,0,2025-08-14
2532,2024-07-02,Tier-2,Social,F,31,2025-02-21,174.0,1,2025-08-14
2533,2024-01-18,Tier-2,Ads,M,37,2025-05-23,83.0,1,2025-08-14
2534,2025-01-17,Tier-3,Organic,M,23,2025-06-17,58.0,0,2025-08-14
2535,2025-07-24,Tier-3,Ads,M,22,2025-08-06,8.0,0,2025-08-14
2536,2025-06-25,Tier-1,Organic,M,21,2025-08-14,0.0,0,2025-08-14
2537,2025-05-22,Tier-3,Organic,F,29,2025-08-02,12.0,0,2025-08-14
2538,2024-07-10,Tier-3,Ads,M,18,2025-07-12,33.0,0,2025-08-14
2539,2024-07-16,Tier-1,Organic,M,36,2025-05-05,101.0,1,2025-08-14
2540,2024-08-29,Tier-2,Ads,F,24,2025-08-08,6.0,0,2025-08-14
2541,2024-03-31,Tier-2,Ads,M,33,2025-08-04,10.0,0,2025-08-14
2542,2024-01-02,Tier-2,Referral,M,18,2025-06-23,52.0,0,2025-08-14
2543,2025-04-09,Tier-2,Organic,M,35,2025-07-31,14.0,0,2025-08-14
2544,2024-10-11,Tier-2,Organic,F,36,2025-06-30,45.0,0,2025-08-14
2545,2024-01-04,Tier-2,Ads,F,28,2025-07-15,30.0,0,2025-08-14
2546,2024-08-25,Tier-1,Referral,M,31,2025-06-28,47.0,0,2025-08-14
2547,2025-07-05,Tier-1,Referral,M,21,NaT,9999.0,1,2025-08-14
2548,2025-03-14,Tier-3,Ads,F,28,2025-08-07,7.0,0,2025-08-14
2549,2025-01-24,Tier-1,Ads,F,34,2025-04-16,120.0,1,2025-08-14
2550,2024-11-24,Tier-3,Ads,M,26,2025-02-16,179.0,1,2025-08-14
2551,2024-08-28,Tier-2,Organic,F,37,2025-05-27,79.0,1,2025-08-14
2552,2025-05-09,Tier-2,Ads,M,18,2025-07-22,23.0,0,2025-08-14
2553,2024-03-01,Tier-3,Ads,F,25,2025-03-27,140.0,1,2025-08-14
2554,2024-03-02,Tier-1,Organic,F,18,2025-03-08,159.0,1,2025-08-14
2555,2025-03-27,Tier-1,Referral,M,30,NaT,9999.0,1,2025-08-14
2556,2024-10-03,Tier-3,Referral,M,26,2025-05-22,84.0,1,2025-08-14
2557,2024-06-07,Tier-2,Organic,M,26,2025-07-22,23.0,0,2025-08-14
2558,2024-08-26,Tier-1,Social,F,32,2025-05-19,87.0,1,2025-08-14
2559,2024-02-12,Tier-1,Organic,M,26,2025-08-02,12.0,0,2025-08-14
2560,2025-02-16,Tier-3,Organic,F,46,2025-07-15,30.0,0,2025-08-14
2561,2025-03-14,Tier-2,Social,F,33,2025-06-19,56.0,0,2025-08-14
2562,2024-11-09,Tier-1,Organic,M,28,2025-06-11,64.0,1,2025-08-14
2563,2024-05-31,Tier-3,Referral,F,23,2025-06-20,55.0,0,2025-08-14
2564,2024-03-20,Tier-2,Organic,M,22,2025-05-24,82.0,1,2025-08-14
2565,2024-05-16,Tier-3,Referral,F,30,2025-04-26,110.0,1,2025-08-14
2566,2025-03-25,Tier-2,Referral,M,24,NaT,9999.0,1,2025-08-14
2567,2025-01-20,Tier-2,Ads,F,34,2025-07-13,32.0,0,2025-08-14
2568,2025-01-17,Tier-1,Ads,F,27,2025-06-07,68.0,1,2025-08-14
2569,2024-06-13,Tier-2,Social,F,27,2025-07-02,43.0,0,2025-08-14
2570,2024-10-28,Tier-1,Ads,F,28,NaT,9999.0,1,2025-08-14
2571,2024-02-17,Tier-2,Ads,F,27,2025-02-27,168.0,1,2025-08-14
2572,2024-05-06,Tier-2,Ads,F,29,2024-10-30,288.0,1,2025-08-14
2573,2025-01-02,Tier-2,Organic,F,41,2025-08-13,1.0,0,2025-08-14
2574,2024-02-01,Tier-3,Social,F,31,2024-09-12,336.0,1,2025-08-14
2575,2025-05-21,Tier-1,Organic,M,30,2025-08-13,1.0,0,2025-08-14
2576,2024-03-17,Tier-2,Organic,M,33,2025-07-19,26.0,0,2025-08-14
2577,2024-07-19,Tier-2,Ads,F,27,2025-06-02,73.0,1,2025-08-14
2578,2024-03-08,Tier-2,Organic,F,21,2024-08-11,368.0,1,2025-08-14
2579,2024-01-28,Tier-3,Organic,M,18,2025-07-05,40.0,0,2025-08-14
2580,2025-02-03,Tier-3,Organic,M,18,2025-08-10,4.0,0,2025-08-14
2581,2024-02-26,Tier-3,Referral,F,32,2025-03-10,157.0,1,2025-08-14
2582,2024-07-21,Tier-3,Ads,F,30,2024-12-27,230.0,1,2025-08-14
2583,2025-07-20,Tier-3,Organic,M,27,2025-08-06,8.0,0,2025-08-14
2584,2024-03-23,Tier-2,Ads,M,43,NaT,9999.0,1,2025-08-14
2585,2024-09-07,Tier-2,Ads,M,27,2025-07-25,20.0,0,2025-08-14
2586,2024-12-07,Tier-2,Ads,F,18,2025-08-03,11.0,0,2025-08-14
2587,2025-02-26,Tier-2,Organic,F,32,2025-04-04,132.0,1,2025-08-14
2588,2025-03-14,Tier-2,Organic,M,35,2025-04-24,112.0,1,2025-08-14
2589,2025-02-17,Tier-2,Ads,F,32,2025-07-09,36.0,0,2025-08-14
2590,2024-05-12,Tier-2,Organic,F,35,2025-07-16,29.0,0,2025-08-14
2591,2025-03-04,Tier-2,Organic,M,18,2025-06-22,53.0,0,2025-08-14
2592,2025-06-27,Tier-1,Organic,M,28,2025-08-06,8.0,0,2025-08-14
2593,2024-09-24,Tier-2,Organic,F,22,2025-05-15,91.0,1,2025-08-14
2594,2024-04-16,Tier-3,Referral,F,31,2024-12-08,249.0,1,2025-08-14
2595,2024-03-06,Tier-2,Ads,F,37,2024-11-25,262.0,1,2025-08-14
2596,2024-02-21,Tier-1,Organic,M,25,2024-11-17,270.0,1,2025-08-14
2597,2024-10-14,Tier-2,Organic,M,32,2025-08-13,1.0,0,2025-08-14
2598,2024-08-19,Tier-3,Organic,M,22,2025-08-08,6.0,0,2025-08-14
2599,2024-06-11,Tier-3,Ads,F,27,2024-09-02,346.0,1,2025-08-14
2600,2024-08-28,Tier-3,Ads,F,24,2024-12-02,255.0,1,2025-08-14
2601,2025-01-24,Tier-2,Organic,F,39,2025-08-01,13.0,0,2025-08-14
2602,2024-01-22,Tier-2,Organic,M,20,2025-02-23,172.0,1,2025-08-14
2603,2025-05-07,Tier-3,Organic,F,28,2025-07-07,38.0,0,2025-08-14
2604,2025-06-04,Tier-2,Organic,M,36,2025-08-13,1.0,0,2025-08-14
2605,2024-12-27,Tier-1,Referral,F,18,2025-07-19,26.0,0,2025-08-14
2606,2024-02-28,Tier-2,Ads,F,30,2024-11-11,276.0,1,2025-08-14
2607,2025-04-29,Tier-3,Referral,F,28,2025-05-30,76.0,1,2025-08-14
2608,2024-04-10,Tier-2,Organic,M,23,2025-07-21,24.0,0,2025-08-14
2609,2024-12-05,Tier-3,Organic,M,35,2025-07-02,43.0,0,2025-08-14
2610,2025-04-30,Tier-1,Organic,F,39,2025-07-24,21.0,0,2025-08-14
2611,2024-01-16,Tier-3,Ads,F,32,NaT,9999.0,1,2025-08-14
2612,2025-05-12,Tier-1,Ads,F,26,NaT,9999.0,1,2025-08-14
2613,2024-04-30,Tier-1,Ads,M,18,NaT,9999.0,1,2025-08-14
2614,2024-08-01,Tier-2,Organic,M,29,2025-06-26,49.0,0,2025-08-14
2615,2024-11-25,Tier-2,Ads,M,27,2025-08-04,10.0,0,2025-08-14
2616,2024-03-24,Tier-2,Referral,M,27,2025-01-08,218.0,1,2025-08-14
2617,2024-06-29,Tier-3,Ads,M,24,2025-04-22,114.0,1,2025-08-14
2618,2025-01-20,Tier-1,Organic,F,24,2025-06-05,70.0,1,2025-08-14
2619,2024-11-18,Tier-1,Organic,M,28,2025-02-10,185.0,1,2025-08-14
2620,2025-07-07,Tier-2,Referral,F,19,2025-08-04,10.0,0,2025-08-14
2621,2025-03-23,Tier-3,Organic,M,34,2025-06-15,60.0,0,2025-08-14
2622,2024-03-13,Tier-3,Ads,M,23,2024-08-18,361.0,1,2025-08-14
2623,2024-09-11,Tier-2,Social,M,28,2025-04-17,119.0,1,2025-08-14
2624,2024-10-16,Tier-3,Organic,F,25,2025-08-07,7.0,0,2025-08-14
