order_id,customer_id,order_date,gmv,discount_pct,payment_method
7964,2697,2024-06-19,499.45,20,COD
7965,2697,2025-04-18,555.69,10,COD
7966,2697,2025-08-07,1209.7,0,COD
7967,2697,2024-09-24,747.24,0,Prepaid
7968,2698,2025-02-28,1396.25,0,COD
7969,2699,2025-08-14,1026.48,15,COD
7970,2699,2025-08-14,937.31,0,Prepaid
7971,2699,2025-08-14,1027.29,5,COD
7972,2699,2025-08-14,1034.45,0,COD
7973,2700,2025-08-13,1641.42,0,COD
7974,2700,2025-05-10,890.29,15,Prepaid
7975,2701,2025-06-10,241.53,15,Prepaid
7976,2702,2025-05-01,751.94,15,COD
7977,2702,2025-07-01,850.05,0,Prepaid
7978,2702,2025-06-22,936.69,5,COD
7979,2702,2025-04-15,471.44,15,Prepaid
7980,2702,2025-03-21,1143.65,15,Prepaid
7981,2702,2025-03-13,917.75,25,COD
7982,2703,2024-09-09,1619.41,10,COD
7983,2703,2024-12-25,469.61,15,Prepaid
7984,2703,2024-06-12,1631.36,10,COD
7985,2703,2025-05-22,500.23,0,COD
7986,2704,2025-07-16,1701.57,20,COD
7987,2705,2025-06-30,423.9,0,COD
7988,2705,2024-06-27,456.09,5,COD
7989,2705,2024-08-06,1204.23,5,COD
7990,2705,2024-08-23,1148.05,5,COD
7991,2706,2025-07-03,716.38,0,Prepaid
7992,2706,2024-08-26,998.83,0,COD
7993,2706,2025-01-25,747.96,10,Prepaid
7994,2706,2025-06-21,1145.57,20,COD
7995,2707,2025-07-09,369.26,5,Prepaid
7996,2707,2025-04-21,2025.65,0,Prepaid
7997,2708,2025-04-25,674.9,20,Prepaid
7998,2708,2025-05-16,645.23,0,COD
7999,2708,2025-05-03,325.34,20,Prepaid
8000,2709,2025-07-08,509.89,25,COD
8001,2709,2025-06-24,814.13,0,Prepaid
8002,2710,2025-03-28,633.5,15,Prepaid
8003,2710,2025-05-10,425.94,30,Prepaid
8004,2710,2025-03-28,1971.14,5,Prepaid
8005,2711,2024-10-08,471.24,20,COD
8006,2711,2025-04-04,949.85,0,Prepaid
8007,2712,2025-07-05,1725.12,0,COD
8008,2713,2025-08-05,596.19,10,COD
8009,2713,2025-07-19,2350.9,0,COD
8010,2713,2025-07-08,1906.84,0,COD
8011,2714,2024-08-29,1080.49,20,COD
8012,2714,2025-06-03,742.58,20,Prepaid
8013,2715,2025-05-23,431.09,15,Prepaid
8014,2717,2025-07-23,3693.48,5,COD
8015,2717,2025-07-18,464.48,10,Prepaid
8016,2717,2025-07-26,837.75,20,COD
8017,2717,2025-08-10,777.46,15,Prepaid
8018,2718,2025-04-07,981.94,5,Prepaid
8019,2718,2025-05-23,478.52,20,Prepaid
8020,2718,2025-05-11,1643.15,10,Prepaid
8021,2720,2025-04-01,158.0,30,COD
8022,2721,2025-06-21,1620.12,5,COD
8023,2721,2025-07-11,656.22,5,Prepaid
8024,2721,2025-06-19,1019.93,10,Prepaid
8025,2721,2025-05-31,1470.7,5,Prepaid
8026,2721,2025-06-22,2318.42,10,COD
8027,2722,2024-12-07,858.92,10,Prepaid
8028,2722,2025-04-02,848.51,0,Prepaid
8029,2722,2024-12-30,473.03,15,Prepaid
8030,2722,2025-04-22,1026.54,30,Prepaid
8031,2722,2025-07-16,1911.12,5,COD
8032,2722,2025-01-18,1022.64,20,Prepaid
8033,2722,2025-08-08,534.3,15,COD
8034,2723,2025-04-24,480.55,5,COD
8035,2723,2024-11-04,536.26,10,Prepaid
8036,2724,2025-07-29,1676.89,30,Prepaid
8037,2724,2025-04-27,1180.78,5,Prepaid
8038,2724,2024-10-03,565.01,0,COD
8039,2726,2025-07-25,1563.65,20,Prepaid
8040,2726,2025-07-28,1045.43,10,COD
8041,2727,2025-08-06,389.43,10,COD
8042,2727,2025-08-03,482.94,5,COD
8043,2727,2025-08-13,1272.57,5,Prepaid
8044,2729,2024-10-06,458.21,10,COD
8045,2729,2024-01-30,738.9,10,COD
8046,2729,2024-11-01,1421.41,0,COD
8047,2729,2024-05-16,1817.14,10,Prepaid
8048,2729,2024-11-05,673.88,5,Prepaid
8049,2729,2024-11-27,396.59,10,COD
8050,2730,2025-06-22,1660.66,20,COD
8051,2730,2025-07-16,653.65,10,Prepaid
8052,2730,2025-07-02,2845.56,5,Prepaid
8053,2730,2025-03-25,976.94,5,Prepaid
8054,2731,2024-10-30,2260.48,5,Prepaid
8055,2731,2025-05-08,602.95,15,Prepaid
8056,2731,2025-07-15,1368.76,10,COD
8057,2731,2025-07-19,1906.15,5,COD
8058,2731,2024-12-12,2595.93,25,Prepaid
8059,2732,2025-08-08,858.67,20,COD
8060,2732,2025-08-11,404.94,30,Prepaid
8061,2733,2025-08-04,648.75,10,COD
8062,2733,2025-01-09,503.59,5,Prepaid
8063,2734,2025-03-17,1702.64,0,COD
8064,2734,2025-03-23,1977.24,5,COD
8065,2734,2025-05-11,904.35,0,COD
8066,2734,2025-05-21,732.31,20,Prepaid
8067,2735,2025-06-19,394.55,10,Prepaid
8068,2735,2025-07-05,1510.21,20,Prepaid
8069,2735,2025-08-10,1262.29,15,COD
8070,2735,2025-06-23,1345.69,25,COD
8071,2736,2024-06-24,877.97,15,COD
8072,2738,2025-06-24,1080.75,0,COD
8073,2738,2025-07-26,1741.54,20,COD
8074,2741,2025-07-21,555.75,5,COD
8075,2741,2025-05-18,2098.17,5,Prepaid
8076,2741,2025-06-18,513.5,15,COD
8077,2742,2025-06-14,1800.79,5,COD
8078,2742,2025-06-10,741.63,10,Prepaid
8079,2743,2025-03-29,1060.54,15,COD
8080,2744,2024-05-25,1245.27,0,COD
8081,2744,2024-11-20,690.53,10,Prepaid
8082,2745,2024-12-05,2108.64,20,COD
8083,2747,2025-07-06,825.46,5,Prepaid
8084,2747,2024-05-25,573.84,25,COD
8085,2747,2024-10-27,1911.66,15,COD
8086,2747,2025-02-07,2077.24,10,COD
8087,2747,2024-07-16,890.02,0,Prepaid
8088,2748,2025-07-24,1629.86,15,Prepaid
8089,2749,2025-03-28,2125.4,0,Prepaid
8090,2749,2025-02-28,1024.04,10,COD
8091,2750,2025-06-24,579.56,10,COD
8092,2750,2025-08-06,893.85,0,Prepaid
8093,2751,2025-02-24,2643.19,5,Prepaid
8094,2751,2025-05-27,1611.97,30,COD
8095,2751,2024-09-29,953.47,15,Prepaid
8096,2751,2024-06-23,994.47,5,COD
8097,2751,2024-07-18,935.08,5,COD
8098,2752,2024-10-26,1338.95,10,COD
8099,2752,2024-10-07,536.83,10,Prepaid
8100,2752,2024-12-17,1053.74,25,COD
8101,2753,2025-02-10,1038.08,15,Prepaid
8102,2753,2024-07-02,740.14,15,COD
8103,2753,2024-08-09,1960.95,5,Prepaid
8104,2753,2024-10-14,659.0,15,COD
8105,2754,2025-08-02,586.47,15,Prepaid
8106,2754,2025-01-03,1796.49,10,COD
8107,2754,2024-12-05,811.63,20,Prepaid
8108,2754,2025-04-16,880.17,10,Prepaid
8109,2755,2025-05-19,859.78,20,Prepaid
8110,2755,2025-06-21,1111.76,0,COD
8111,2755,2025-08-04,978.91,25,Prepaid
8112,2756,2025-04-28,398.88,5,Prepaid
8113,2756,2025-05-15,401.86,5,COD
8114,2757,2025-03-01,1596.81,0,Prepaid
8115,2757,2025-04-04,728.78,20,Prepaid
8116,2757,2025-02-27,1390.64,5,COD
8117,2757,2025-03-20,779.96,5,COD
8118,2758,2025-05-06,767.02,20,COD
8119,2758,2025-08-09,768.53,25,Prepaid
8120,2759,2025-06-10,953.33,0,Prepaid
8121,2759,2025-07-08,1013.58,5,Prepaid
8122,2760,2024-12-07,1309.22,0,COD
8123,2760,2025-04-27,665.91,10,COD
8124,2760,2025-06-05,518.16,10,Prepaid
8125,2760,2025-02-11,1353.72,10,Prepaid
8126,2761,2024-12-13,528.27,5,Prepaid
8127,2761,2024-10-03,2301.33,5,Prepaid
8128,2762,2025-07-10,400.25,15,COD
8129,2762,2025-07-27,1785.64,0,Prepaid
8130,2762,2025-08-01,595.36,15,Prepaid
8131,2763,2025-05-26,823.91,0,Prepaid
8132,2764,2024-12-10,699.9,10,Prepaid
8133,2764,2025-07-05,1992.75,10,COD
8134,2764,2024-12-26,506.74,10,COD
8135,2766,2024-09-05,923.96,0,COD
8136,2766,2024-03-13,2377.76,5,COD
8137,2767,2025-08-12,1126.49,5,COD
8138,2767,2025-08-06,1192.75,10,COD
8139,2767,2025-08-08,855.71,15,COD
8140,2767,2025-08-09,938.72,5,COD
8141,2767,2025-08-06,599.85,30,COD
8142,2768,2025-04-29,1288.44,0,Prepaid
8143,2768,2025-08-04,299.33,5,COD
8144,2768,2024-10-03,1515.31,0,COD
8145,2768,2025-05-25,390.73,20,COD
8146,2768,2025-03-17,1045.01,10,COD
8147,2768,2025-07-07,1042.92,30,COD
8148,2769,2024-06-25,1218.53,10,Prepaid
8149,2769,2025-03-03,1153.46,15,Prepaid
8150,2769,2024-10-12,2040.85,20,COD
8151,2769,2025-06-02,490.42,10,Prepaid
8152,2769,2025-04-24,997.81,5,COD
8153,2769,2024-09-03,1318.4,20,Prepaid
8154,2769,2025-02-19,491.93,15,Prepaid
8155,2771,2025-07-04,672.13,5,Prepaid
8156,2772,2024-09-19,600.28,30,Prepaid
8157,2774,2025-06-06,328.05,20,Prepaid
8158,2776,2025-04-24,185.64,20,COD
8159,2776,2024-12-19,1977.67,20,Prepaid
8160,2777,2025-07-04,1544.35,0,Prepaid
8161,2777,2025-05-03,820.08,10,Prepaid
8162,2777,2025-07-22,1428.14,20,Prepaid
8163,2777,2025-07-29,1119.04,10,COD
8164,2778,2024-07-27,738.53,25,COD
8165,2778,2025-04-11,1551.14,5,COD
8166,2778,2024-08-30,436.1,10,Prepaid
8167,2778,2024-12-21,1100.41,0,Prepaid
8168,2778,2025-03-23,399.16,0,COD
8169,2779,2025-03-04,874.38,20,Prepaid
8170,2779,2024-03-05,1362.28,0,COD
8171,2779,2025-05-16,547.48,5,COD
8172,2780,2024-09-16,1633.39,10,Prepaid
8173,2781,2025-03-01,1096.46,10,COD
8174,2781,2025-06-06,1383.36,0,COD
8175,2782,2025-07-21,1125.64,15,Prepaid
8176,2782,2025-06-06,684.32,10,COD
8177,2782,2025-05-28,1268.95,0,COD
8178,2782,2024-12-25,1317.29,25,COD
8179,2782,2025-02-09,859.08,5,COD
8180,2784,2025-07-17,842.28,0,Prepaid
8181,2784,2025-08-05,316.29,10,COD
8182,2784,2025-07-01,773.65,25,COD
8183,2784,2025-06-22,796.76,0,Prepaid
8184,2785,2025-05-22,2186.4,5,COD
8185,2785,2025-05-24,1398.68,15,COD
8186,2785,2024-08-13,559.92,20,COD
8187,2786,2024-11-12,1005.93,15,Prepaid
8188,2786,2024-03-01,819.61,10,Prepaid
8189,2787,2024-07-30,3298.82,5,Prepaid
8190,2788,2025-01-04,1390.52,10,Prepaid
8191,2788,2025-03-14,1816.38,0,Prepaid
8192,2788,2025-03-13,736.76,20,Prepaid
8193,2788,2024-12-14,2215.15,10,Prepaid
8194,2789,2025-01-21,560.31,10,Prepaid
8195,2790,2025-03-14,620.75,20,COD
8196,2790,2025-06-24,1179.75,10,COD
8197,2790,2025-06-24,101.85,25,Prepaid
8198,2790,2025-07-06,951.54,10,Prepaid
8199,2791,2025-07-27,831.5,15,COD
8200,2791,2025-07-30,1329.73,5,COD
8201,2792,2024-11-27,1421.63,15,COD
8202,2792,2025-05-27,860.0,10,Prepaid
8203,2794,2025-04-23,312.54,10,COD
8204,2794,2024-12-07,374.22,10,Prepaid
8205,2794,2025-01-11,2349.76,0,COD
8206,2795,2025-06-18,643.13,15,COD
8207,2795,2025-06-01,1012.53,5,Prepaid
8208,2795,2025-07-31,1233.66,10,COD
8209,2795,2025-03-27,1921.56,0,COD
8210,2795,2025-06-25,938.05,0,Prepaid
8211,2796,2025-03-23,405.05,20,Prepaid
8212,2796,2025-06-23,407.53,0,COD
8213,2796,2025-06-10,437.98,20,COD
8214,2796,2024-12-17,1121.95,0,COD
8215,2797,2024-11-02,1424.65,20,COD
8216,2797,2024-11-27,1083.03,10,COD
8217,2797,2025-05-02,1135.28,0,COD
8218,2797,2025-04-20,2696.08,0,Prepaid
8219,2797,2024-12-08,823.26,0,COD
8220,2798,2024-05-16,2098.2,0,Prepaid
8221,2799,2024-12-17,294.25,10,Prepaid
8222,2799,2025-01-23,721.14,5,COD
8223,2799,2024-08-18,1588.58,20,Prepaid
8224,2799,2024-08-14,1598.35,10,COD
8225,2799,2024-09-28,410.66,5,Prepaid
8226,2800,2025-08-07,1474.44,10,Prepaid
8227,2800,2025-05-25,577.31,20,COD
8228,2800,2025-07-01,451.85,0,COD
8229,2800,2025-08-02,677.17,25,Prepaid
8230,2801,2025-08-11,1285.45,10,COD
8231,2801,2025-08-10,3377.63,15,COD
8232,2801,2025-08-11,597.36,10,COD
8233,2801,2025-08-14,1461.43,0,COD
8234,2802,2025-07-21,771.99,15,COD
8235,2802,2025-07-24,1028.7,0,Prepaid
8236,2802,2025-06-07,345.32,15,Prepaid
8237,2802,2025-05-12,776.16,15,COD
8238,2803,2025-07-01,607.38,15,Prepaid
8239,2803,2025-07-30,511.94,15,COD
8240,2803,2025-06-06,1088.56,5,Prepaid
8241,2804,2025-05-20,1246.69,15,Prepaid
8242,2804,2024-08-23,421.17,5,COD
8243,2805,2025-06-02,1561.59,15,COD
8244,2806,2024-12-26,517.83,20,Prepaid
8245,2806,2024-05-31,635.39,10,COD
8246,2806,2025-03-13,1073.54,0,Prepaid
8247,2806,2025-07-17,978.55,25,Prepaid
8248,2806,2024-06-17,3079.19,15,COD
8249,2806,2025-07-07,2615.05,10,COD
8250,2807,2025-06-06,1709.54,5,COD
8251,2807,2025-07-15,433.86,15,Prepaid
8252,2807,2025-05-01,564.42,0,Prepaid
8253,2808,2025-07-08,1148.75,0,COD
8254,2808,2025-05-07,1400.68,0,Prepaid
8255,2809,2025-01-17,442.48,10,COD
8256,2809,2025-07-09,821.26,20,COD
8257,2809,2025-03-15,595.28,5,COD
8258,2810,2025-05-14,1349.1,15,COD
8259,2810,2025-07-16,329.82,30,COD
8260,2810,2025-05-24,1063.28,15,Prepaid
8261,2810,2025-07-03,1007.96,10,Prepaid
8262,2811,2025-04-17,1852.87,0,COD
8263,2811,2025-08-11,1274.33,10,COD
8264,2811,2025-07-24,3261.77,5,COD
8265,2811,2025-06-06,1381.94,5,Prepaid
8266,2811,2025-06-21,1565.54,20,COD
8267,2811,2025-06-08,1238.0,15,Prepaid
8268,2812,2025-06-21,218.16,20,Prepaid
8269,2812,2025-07-26,1489.87,0,COD
8270,2813,2024-11-08,213.3,0,COD
8271,2813,2025-03-08,1524.5,20,COD
8272,2814,2025-07-02,388.45,10,Prepaid
8273,2814,2025-02-18,2349.51,0,Prepaid
8274,2814,2025-03-10,431.25,0,COD
8275,2815,2025-02-26,2556.92,0,COD
8276,2816,2024-08-04,1846.38,0,COD
8277,2816,2024-09-11,914.55,0,Prepaid
8278,2817,2025-06-04,553.35,0,COD
8279,2817,2025-06-29,1565.84,15,COD
8280,2817,2025-06-04,784.47,5,COD
8281,2818,2025-07-03,606.77,30,COD
8282,2818,2025-07-09,1739.0,10,Prepaid
8283,2819,2024-06-15,1230.66,0,COD
8284,2819,2024-04-14,964.05,5,Prepaid
8285,2819,2025-01-07,1301.89,0,COD
8286,2819,2024-06-11,3095.71,5,Prepaid
8287,2821,2025-08-07,561.74,20,COD
8288,2821,2025-07-29,910.34,30,COD
8289,2821,2025-08-04,499.3,0,Prepaid
8290,2821,2025-07-20,612.51,5,Prepaid
8291,2822,2025-07-21,1142.49,0,COD
8292,2822,2025-07-17,1191.31,10,COD
8293,2822,2025-07-18,767.44,10,COD
8294,2822,2025-08-04,666.95,25,COD
8295,2824,2025-07-31,3110.36,5,Prepaid
8296,2824,2025-01-17,1599.02,0,COD
8297,2824,2025-04-17,970.56,15,Prepaid
8298,2824,2025-08-08,1109.61,15,Prepaid
8299,2824,2025-05-04,836.4,0,COD
8300,2824,2025-02-16,861.74,0,Prepaid
8301,2824,2025-05-07,1326.26,10,COD
8302,2824,2025-01-12,752.6,10,COD
8303,2825,2025-07-05,551.1,0,COD
8304,2825,2025-07-26,1196.18,0,Prepaid
8305,2825,2025-05-10,1420.34,0,COD
8306,2825,2025-05-18,1315.51,5,Prepaid
8307,2827,2025-01-13,1204.93,5,COD
8308,2827,2024-12-07,802.51,10,Prepaid
8309,2828,2025-01-20,854.95,10,COD
8310,2830,2025-06-12,402.6,0,COD
8311,2830,2025-03-08,1050.27,10,COD
8312,2830,2025-05-22,1986.32,5,COD
8313,2830,2025-07-24,1212.07,5,Prepaid
8314,2831,2025-04-21,304.03,25,Prepaid
8315,2832,2025-07-25,1124.61,0,Prepaid
8316,2833,2025-03-29,1455.54,5,COD
8317,2833,2024-11-18,536.93,5,Prepaid
8318,2833,2024-08-26,803.15,5,COD
8319,2833,2025-05-11,1000.99,15,Prepaid
8320,2834,2024-10-16,563.94,20,COD
8321,2834,2024-12-27,703.7,25,COD
8322,2834,2025-01-26,1002.27,10,COD
8323,2835,2025-06-21,1027.44,5,Prepaid
8324,2835,2025-03-16,1388.26,0,COD
8325,2835,2025-03-07,554.23,0,COD
8326,2835,2025-05-16,458.47,15,COD
8327,2836,2025-01-23,2957.11,10,COD
8328,2836,2025-05-06,1130.54,20,COD
8329,2837,2025-06-10,1602.06,0,COD
8330,2838,2024-12-29,947.41,15,COD
8331,2838,2025-06-12,665.92,15,COD
8332,2839,2025-08-14,1333.15,0,Prepaid
8333,2839,2025-08-14,1501.25,15,Prepaid
8334,2839,2025-08-13,1575.32,0,Prepaid
8335,2840,2025-03-04,2528.93,0,COD
8336,2840,2025-02-08,180.34,30,COD
8337,2840,2025-03-30,764.6,10,COD
8338,2841,2025-03-27,616.95,20,COD
8339,2841,2025-07-15,343.34,10,Prepaid
8340,2841,2024-11-19,1068.51,15,Prepaid
8341,2842,2024-12-09,1365.35,10,Prepaid
8342,2842,2025-07-29,704.06,15,Prepaid
8343,2842,2025-01-02,535.39,5,COD
8344,2843,2025-02-25,597.92,30,COD
8345,2843,2025-07-24,1812.86,0,COD
8346,2843,2025-06-11,804.89,20,COD
8347,2843,2024-12-23,522.87,15,COD
8348,2843,2025-01-15,282.71,10,COD
8349,2843,2025-08-12,1356.66,0,Prepaid
8350,2843,2025-01-24,667.71,0,COD
8351,2843,2025-05-20,951.49,0,Prepaid
8352,2844,2025-02-05,1152.86,10,Prepaid
8353,2845,2024-05-15,1057.15,15,Prepaid
8354,2846,2025-02-25,1483.18,15,Prepaid
8355,2846,2025-03-15,666.11,20,Prepaid
8356,2846,2025-06-04,868.22,5,Prepaid
8357,2847,2025-04-12,548.26,20,COD
8358,2847,2025-06-23,1103.39,5,Prepaid
8359,2848,2025-06-06,287.8,20,Prepaid
8360,2849,2025-07-25,676.65,10,Prepaid
8361,2850,2024-08-11,488.28,25,Prepaid
8362,2850,2025-07-11,1124.01,15,Prepaid
8363,2850,2025-03-17,269.26,25,Prepaid
8364,2851,2025-05-04,994.46,10,COD
8365,2851,2025-05-29,678.5,10,COD
8366,2851,2025-07-11,1414.12,10,COD
8367,2851,2025-07-22,622.78,5,Prepaid
8368,2851,2025-04-19,767.31,5,COD
8369,2852,2025-02-27,1085.92,20,Prepaid
8370,2853,2025-01-16,982.44,15,Prepaid
8371,2853,2025-01-16,623.1,30,Prepaid
8372,2854,2025-08-04,389.58,30,COD
8373,2855,2024-03-03,2168.59,0,COD
8374,2855,2024-12-31,913.29,10,COD
8375,2856,2025-03-27,677.79,25,Prepaid
8376,2856,2024-11-12,926.79,20,COD
8377,2857,2024-09-30,1183.25,5,COD
8378,2857,2025-05-04,979.73,5,COD
8379,2857,2025-05-13,519.09,5,Prepaid
8380,2857,2025-08-05,497.95,0,Prepaid
8381,2857,2025-03-07,1325.71,5,COD
8382,2857,2024-11-24,674.16,30,COD
8383,2857,2025-01-09,1245.62,5,COD
8384,2858,2025-02-24,908.41,15,Prepaid
8385,2858,2024-10-27,1402.45,5,COD
8386,2858,2024-07-16,603.45,0,Prepaid
8387,2858,2024-05-19,1601.17,20,COD
8388,2858,2024-10-16,249.58,0,COD
8389,2859,2024-12-08,582.8,10,Prepaid
8390,2859,2025-05-26,1757.37,5,COD
8391,2859,2025-08-10,870.88,15,Prepaid
8392,2859,2024-12-02,769.31,0,Prepaid
8393,2859,2025-02-17,737.39,5,COD
8394,2859,2025-03-20,594.56,15,Prepaid
8395,2860,2025-07-29,269.48,5,COD
8396,2860,2025-07-17,1415.61,0,Prepaid
8397,2860,2025-07-07,2449.73,0,COD
8398,2861,2025-04-30,1313.79,25,COD
8399,2862,2025-07-05,2645.03,10,Prepaid
8400,2862,2025-04-04,625.66,20,COD
8401,2862,2025-07-05,743.52,15,Prepaid
8402,2863,2025-06-13,1698.44,5,Prepaid
8403,2864,2024-10-04,2936.64,20,COD
8404,2864,2024-09-23,983.6,0,COD
8405,2864,2025-03-07,1557.58,20,Prepaid
8406,2864,2024-07-07,739.84,20,COD
8407,2864,2024-08-10,775.51,15,COD
8408,2864,2025-04-25,1755.02,20,COD
8409,2865,2025-06-15,1475.54,25,Prepaid
8410,2865,2025-03-15,989.54,0,Prepaid
8411,2865,2025-04-06,1201.04,10,Prepaid
8412,2865,2024-08-18,1495.35,30,COD
8413,2866,2025-01-31,913.54,25,COD
8414,2867,2025-07-10,1196.48,5,COD
8415,2867,2025-07-10,367.1,30,Prepaid
8416,2867,2025-06-28,1081.0,5,COD
8417,2867,2025-06-26,698.63,10,COD
8418,2867,2025-07-14,1184.34,20,COD
8419,2867,2025-07-10,871.42,20,Prepaid
8420,2867,2025-07-31,813.95,15,Prepaid
8421,2867,2025-06-30,2298.32,5,Prepaid
8422,2868,2024-06-19,1189.18,0,COD
8423,2868,2024-07-10,1204.63,0,Prepaid
8424,2868,2024-09-15,1129.38,5,COD
8425,2868,2024-12-16,1341.94,20,COD
8426,2868,2024-02-02,1297.48,5,COD
8427,2868,2025-05-05,1317.66,0,Prepaid
8428,2868,2024-05-05,379.79,20,Prepaid
8429,2869,2025-07-05,1867.93,5,Prepaid
8430,2869,2025-06-26,1499.66,10,Prepaid
8431,2869,2025-07-02,355.41,5,Prepaid
8432,2869,2025-03-29,1675.75,20,COD
8433,2869,2025-06-30,2070.19,0,COD
8434,2870,2025-04-22,1321.16,0,COD
8435,2870,2024-11-11,1000.5,0,COD
8436,2870,2025-07-05,389.96,20,Prepaid
8437,2871,2025-04-26,776.23,5,Prepaid
8438,2872,2024-12-11,1504.75,10,COD
8439,2872,2025-06-24,827.42,15,Prepaid
8440,2873,2024-09-01,913.44,5,COD
8441,2873,2025-04-16,1992.53,10,COD
8442,2873,2024-10-12,1483.5,20,Prepaid
8443,2874,2025-05-03,506.38,20,Prepaid
8444,2874,2025-07-28,1137.64,10,Prepaid
8445,2874,2025-07-26,869.83,20,COD
8446,2874,2025-04-29,823.89,25,COD
8447,2874,2025-04-26,759.21,5,COD
8448,2874,2025-08-06,666.25,30,Prepaid
8449,2875,2025-07-22,1044.15,15,COD
8450,2875,2025-03-30,1267.09,20,COD
8451,2876,2024-07-16,2610.73,0,COD
8452,2877,2025-01-03,640.16,15,COD
8453,2877,2025-06-18,1346.55,0,Prepaid
8454,2878,2025-01-12,2392.17,5,COD
8455,2879,2024-12-31,1675.77,15,COD
8456,2880,2025-07-26,415.76,30,Prepaid
8457,2880,2025-08-01,1222.0,20,COD
8458,2880,2025-07-23,932.28,5,Prepaid
8459,2880,2025-08-11,392.65,0,Prepaid
8460,2880,2025-07-29,1135.78,10,COD
8461,2881,2025-03-18,1091.13,0,Prepaid
8462,2881,2025-05-27,1262.04,10,Prepaid
8463,2882,2025-03-16,1428.87,0,COD
8464,2882,2025-01-15,829.29,15,COD
8465,2882,2025-08-14,2064.88,0,COD
8466,2882,2025-01-27,876.97,10,COD
8467,2883,2024-11-30,853.64,30,Prepaid
8468,2884,2025-05-21,554.63,5,COD
8469,2884,2025-04-21,1253.56,20,Prepaid
8470,2885,2025-01-12,759.7,30,Prepaid
8471,2885,2025-02-04,494.57,10,COD
8472,2886,2025-04-24,884.09,15,COD
8473,2887,2025-06-15,1883.61,25,Prepaid
8474,2887,2025-04-05,578.98,20,Prepaid
8475,2888,2025-06-26,1093.48,30,COD
8476,2888,2025-02-03,405.61,0,COD
8477,2888,2024-12-18,2038.09,0,COD
8478,2888,2024-10-23,2763.19,10,COD
8479,2888,2024-07-12,385.43,20,Prepaid
8480,2888,2024-11-04,843.31,0,COD
8481,2889,2025-08-14,2088.06,5,Prepaid
8482,2889,2024-06-30,494.22,15,COD
8483,2889,2025-05-09,2120.67,0,COD
8484,2889,2025-04-03,3516.81,0,COD
8485,2889,2024-06-02,826.72,5,COD
8486,2890,2024-11-18,1035.85,5,Prepaid
8487,2890,2024-07-07,892.56,15,Prepaid
8488,2891,2024-08-05,585.17,10,COD
8489,2891,2025-05-18,1677.03,5,Prepaid
8490,2892,2025-02-12,1324.89,5,Prepaid
8491,2892,2024-12-01,775.29,30,COD
8492,2892,2024-09-14,977.16,0,COD
8493,2892,2024-11-01,642.51,5,COD
8494,2893,2025-01-25,951.89,10,Prepaid
8495,2893,2025-05-04,1821.93,5,Prepaid
8496,2893,2025-06-01,1047.49,15,COD
8497,2894,2025-08-13,176.8,30,COD
8498,2894,2025-08-14,1355.15,15,COD
8499,2894,2025-08-10,2035.99,10,Prepaid
8500,2894,2025-08-12,1250.76,10,Prepaid
8501,2895,2025-05-13,1424.8,15,Prepaid
8502,2895,2025-06-18,109.47,5,Prepaid
8503,2895,2025-04-03,1115.89,5,COD
8504,2895,2025-02-20,1171.68,10,COD
8505,2895,2025-04-03,2123.49,10,COD
8506,2895,2025-04-06,1250.22,15,COD
8507,2896,2025-07-19,1328.61,10,COD
8508,2896,2025-04-12,1808.12,10,COD
8509,2898,2025-07-24,2610.67,0,Prepaid
8510,2898,2025-05-05,892.57,20,COD
8511,2898,2025-06-23,905.77,5,COD
8512,2898,2025-01-24,738.69,5,Prepaid
8513,2898,2025-03-28,845.44,30,Prepaid
8514,2899,2025-07-12,1346.26,10,COD
8515,2899,2025-04-12,1262.84,10,Prepaid
8516,2899,2025-07-06,944.8,5,COD
8517,2900,2024-11-01,752.43,5,COD
8518,2900,2025-07-04,418.47,5,Prepaid
8519,2900,2025-01-28,387.33,30,Prepaid
8520,2900,2024-11-30,618.91,10,Prepaid
8521,2901,2025-02-09,1188.63,0,COD
8522,2901,2024-09-28,2101.46,20,Prepaid
8523,2901,2025-07-16,733.28,0,COD
8524,2902,2025-06-06,418.59,15,Prepaid
8525,2902,2025-05-16,1659.2,0,Prepaid
8526,2902,2025-08-08,805.25,20,COD
8527,2903,2024-11-10,813.21,5,COD
8528,2903,2024-11-21,1360.53,30,COD
8529,2904,2024-12-25,748.81,15,Prepaid
8530,2904,2025-01-21,726.83,10,COD
8531,2904,2024-11-23,1081.62,5,Prepaid
8532,2904,2025-06-26,1134.57,5,Prepaid
8533,2905,2024-10-04,199.98,10,COD
8534,2905,2024-01-17,1404.88,10,Prepaid
8535,2905,2024-12-01,660.18,0,COD
8536,2905,2024-12-20,569.08,0,COD
8537,2906,2025-01-18,893.05,30,Prepaid
8538,2907,2025-05-28,955.2,20,COD
8539,2907,2025-03-03,827.7,0,Prepaid
8540,2908,2025-06-09,701.46,15,Prepaid
8541,2909,2025-03-29,426.96,10,Prepaid
8542,2910,2025-03-25,801.63,0,COD
8543,2910,2024-11-06,2044.05,0,Prepaid
8544,2910,2025-01-02,871.13,10,Prepaid
8545,2911,2024-12-02,1808.79,0,COD
8546,2911,2025-01-21,1047.41,15,COD
8547,2911,2024-11-14,2751.46,20,Prepaid
8548,2911,2025-03-04,1871.33,10,COD
8549,2911,2024-12-05,1062.87,5,Prepaid
